inst,stim,mnist_index,cond,acc,rt,conf,sat,noise
47,1,8560,1,1,3.19,51810.89164,3,Low
48,1,8560,1,1,3.01,66584.41262,3,Low
49,1,8560,1,1,3.07,39310.7326,3,Low
50,1,8560,1,1,3.04,40681.50523,3,Low
51,1,8560,1,0.98,4.01,23317.988,3,Low
52,1,8560,1,1,3.5,28025.82682,3,Low
53,1,8560,1,0.61,4.31,16308.0048,3,Low
54,1,8560,1,1,3.09,35269.8926,3,Low
55,1,8560,1,1,3.15,39121.49082,3,Low
56,1,8560,1,1,3.12,37533.11813,3,Low
57,1,8560,1,0.97,5,25319.52646,3,Low
58,1,8560,1,1,3.5,37192.58851,3,Low
59,1,8560,1,0.99,3.58,37087.94328,3,Low
0,2,8570,0,1,7.28,31675.55842,6,Low
1,2,8570,0,1,6.67,98184.19672,6,Low
2,2,8570,0,1,6.01,175623.6539,6,Low
3,2,8570,0,1,6.58,96661.16117,6,Low
4,2,8570,0,1,6.01,255611.8578,6,Low
5,2,8570,0,1,8.83,67432.13547,6,Low
6,2,8570,0,1,6.01,206518.4066,6,Low
7,2,8570,0,1,6.03,201466.2693,6,Low
8,2,8570,0,1,6.34,95712.71031,6,Low
9,2,8570,0,1,6.09,227835.8122,6,Low
10,2,8570,0,1,6.02,242547.8039,6,Low
11,2,8570,0,1,6.1,278318.1203,6,Low
12,2,8570,0,1,6.05,164020.3178,6,Low
13,2,8570,0,1,6.05,123145.2112,6,Low
14,2,8570,0,1,6.06,121600.8205,6,Low
15,2,8570,0,1,6.57,94271.38117,6,Low
16,2,8570,0,1,6.52,96889.68953,6,Low
17,2,8570,0,1,6.02,190780.1656,6,Low
18,2,8570,0,1,6.02,203510.0888,6,Low
19,2,8570,0,1,6.16,134644.5328,6,Low
20,2,8570,0,1,6.48,85556.10559,6,Low
21,2,8570,0,1,6.02,230070.298,6,Low
22,2,8570,0,1,6.3,85762.5366,6,Low
23,2,8570,0,1,6,184648.8239,6,Low
24,2,8570,0,0.99,9.52,40100.68758,6,Low
25,2,8570,0,1,6,187682.8772,6,Low
26,2,8570,0,1,6,183053.6711,6,Low
27,2,8570,0,1,6,110003.1618,6,Low
28,2,8570,0,1,6,365542.1213,6,Low
29,2,8570,0,1,6.99,76032.34859,6,Low
30,2,8570,0,1,6.96,75600.67254,6,Low
31,2,8570,0,1,6.14,123499.0672,6,Low
32,2,8570,0,1,6.01,168962.9796,6,Low
33,2,8570,0,1,6.04,137171.653,6,Low
34,2,8570,0,1,6,248207.0766,6,Low
35,2,8570,0,1,6.3,160254.2769,6,Low
36,2,8570,0,1,6,247494.5622,6,Low
37,2,8570,0,1,6.09,103164.0155,6,Low
38,2,8570,0,1,6,284730.6702,6,Low
39,2,8570,0,1,6.24,106144.2385,6,Low
40,2,8570,0,1,6.08,71408.8198,6,Low
41,2,8570,0,1,6.01,194485.3725,6,Low
42,2,8570,0,1,6.08,100242.0978,6,Low
43,2,8570,0,0.94,8.85,45752.48449,6,Low
44,2,8570,0,1,6.45,84139.05152,6,Low
45,2,8570,0,1,6.12,100852.9617,6,Low
46,2,8570,0,1,6.43,76240.13066,6,Low
47,2,8570,0,1,6.2,134013.9137,6,Low
48,2,8570,0,1,6.01,228807.4613,6,Low
49,2,8570,0,1,6.09,98018.95656,6,Low
50,2,8570,0,1,6.05,97842.48703,6,Low
51,2,8570,0,1,6.01,194925.4213,6,Low
52,2,8570,0,1,6,197382.7748,6,Low
53,2,8570,0,1,6.01,207823.4205,6,Low
54,2,8570,0,1,6.05,125338.6371,6,Low
55,2,8570,0,1,6.04,109111.3518,6,Low
56,2,8570,0,1,6.11,108840.1587,6,Low
57,2,8570,0,1,6.03,243438.2963,6,Low
58,2,8570,0,1,6.02,165621.6642,6,Low
59,2,8570,0,1,6.03,163346.3791,6,Low
0,5,8579,0,0.14,13.14,15415.62342,6,High
1,5,8579,0,0.02,14.53,29532.46764,6,High
2,5,8579,0,0.36,15.5,22850.0574,6,High
3,5,8579,0,0,7.01,102507.293,6,High
4,5,8579,0,0.34,16.65,43123.2166,6,High
5,5,8579,0,0,10.51,53633.49773,6,High
6,5,8579,0,1,7.23,92980.00727,6,High
7,5,8579,0,0.41,14,31939.59949,6,High
8,5,8579,0,0.93,9.9,63184.8498,6,High
9,5,8579,0,0.05,9.13,78257.53059,6,High
10,5,8579,0,0.42,13.21,36966.07297,6,High
11,5,8579,0,0.04,13.73,31273.78479,6,High
12,5,8579,0,0.03,19.64,16504.14123,6,High
13,5,8579,0,0,7.13,67259.34605,6,High
14,5,8579,0,0.01,7.22,68264.26641,6,High
15,5,8579,0,0,6.83,103504.212,6,High
16,5,8579,0,0,6.77,95065.82883,6,High
17,5,8579,0,0.67,14.74,35798.17182,6,High
18,5,8579,0,0.95,9.77,53319.52004,6,High
19,5,8579,0,0,8.94,73415.20133,6,High
20,5,8579,0,0.31,12.08,34723.66123,6,High
21,5,8579,0,1,9.27,54811.84645,6,High
22,5,8579,0,0,14.59,21258.252,6,High
23,5,8579,0,0,15.53,25511.01523,6,High
24,5,8579,0,0.01,12.38,30072.56749,6,High
25,5,8579,0,0,15.66,25980.24934,6,High
26,5,8579,0,0,15.58,24841.10338,6,High
27,5,8579,0,0.66,12.66,17243.35785,6,High
28,5,8579,0,0,15.44,32498.48246,6,High
29,5,8579,0,0,12.81,40316.20279,6,High
30,5,8579,0,0,12.54,49124.27721,6,High
31,5,8579,0,0,11.44,45138.49668,6,High
32,5,8579,0,0.13,17.24,20228.83783,6,High
33,5,8579,0,0.36,14.91,17513.92473,6,High
34,5,8579,0,0.17,13.91,39341.25461,6,High
35,5,8579,0,0,6.71,90091.23176,6,High
36,5,8579,0,0.14,13.57,34874.50453,6,High
37,5,8579,0,0.26,10.45,27042.78734,6,High
38,5,8579,0,0.67,14.63,47775.17984,6,High
39,5,8579,0,0,9.1,57721.51652,6,High
40,5,8579,0,0.98,9.42,38738.70285,6,High
41,5,8579,0,0.01,12.61,31746.90161,6,High
42,5,8579,0,0.02,12.54,15722.77544,6,High
43,5,8579,0,0,10.53,38329.23037,6,High
44,5,8579,0,0.01,8.49,50083.77184,6,High
45,5,8579,0,0.05,11.22,28969.31734,6,High
46,5,8579,0,0,11.09,30203.20376,6,High
47,5,8579,0,0,14.93,28456.44691,6,High
48,5,8579,0,0.68,15.39,21301.16857,6,High
49,5,8579,0,0.98,8.51,46138.24969,6,High
50,5,8579,0,0.98,8.33,50466.60869,6,High
51,5,8579,0,0.99,7.65,62547.73164,6,High
52,5,8579,0,0.74,12,35019.15484,6,High
53,5,8579,0,0.31,12.59,30709.51383,6,High
54,5,8579,0,0.46,15.38,20645.52525,6,High
55,5,8579,0,0.73,16.74,23383.0964,6,High
56,5,8579,0,0.69,16.39,23553.3503,6,High
57,5,8579,0,0.63,9.42,38202.89242,6,High
58,5,8579,0,0.03,12.7,25457.42297,6,High
59,5,8579,0,0.04,13.49,26330.24102,6,High
0,2,8626,1,0.74,6.68,7049.412813,3,High
1,2,8626,1,1,3.16,47914.52287,3,High
2,2,8626,1,0.82,4.41,22479.26045,3,High
3,2,8626,1,0.26,4.64,22615.54197,3,High
4,2,8626,1,0.95,3.81,50364.56434,3,High
5,2,8626,1,0.74,6.22,18118.84393,3,High
6,2,8626,1,0.9,4.65,32540.7824,3,High
7,2,8626,1,1,3.1,69195.0985,3,High
8,2,8626,1,0.84,5.21,17761.53056,3,High
9,2,8626,1,0.96,3.68,81710.60313,3,High
10,2,8626,1,1,3.13,84215.22445,3,High
11,2,8626,1,0.78,3.84,49092.34828,3,High
12,2,8626,1,0.55,5.06,16412.0102,3,High
13,2,8626,1,0.95,3.67,25282.89232,3,High
14,2,8626,1,0.93,3.79,25266.10092,3,High
15,2,8626,1,0.32,4.93,22730.54297,3,High
16,2,8626,1,0.24,4.76,25146.03822,3,High
17,2,8626,1,1,3.23,68905.72578,3,High
18,2,8626,1,1,3.01,106135.0291,3,High
19,2,8626,1,0.57,6.48,16569.38512,3,High
20,2,8626,1,0.97,3.87,31357.46314,3,High
21,2,8626,1,1,3.24,46576.61668,3,High
22,2,8626,1,0.27,6.27,10306.5693,3,High
23,2,8626,1,1,3.42,34619.42127,3,High
24,2,8626,1,0.89,5.51,14772.78847,3,High
25,2,8626,1,1,3.37,32063.0307,3,High
26,2,8626,1,1,3.42,30550.72406,3,High
27,2,8626,1,1,3.13,34546.96736,3,High
28,2,8626,1,1,3,105703.3841,3,High
29,2,8626,1,0.01,3.82,51538.01152,3,High
30,2,8626,1,0,3.57,51283.54002,3,High
31,2,8626,1,1,3.45,48285.82182,3,High
32,2,8626,1,0.98,3.35,52717.09486,3,High
33,2,8626,1,0.99,3.92,31210.61197,3,High
34,2,8626,1,1,3.06,65650.87865,3,High
35,2,8626,1,0.91,5.23,39863.28914,3,High
36,2,8626,1,1,3.13,63960.13297,3,High
37,2,8626,1,0.98,3.58,32542.90385,3,High
38,2,8626,1,1,3,124435.8321,3,High
39,2,8626,1,0.91,4.54,24749.38328,3,High
40,2,8626,1,1,3.18,25582.72904,3,High
41,2,8626,1,0.97,3.88,36258.14222,3,High
42,2,8626,1,0.59,5.27,12541.31749,3,High
43,2,8626,1,0.72,5.59,17787.69585,3,High
44,2,8626,1,0.7,5.37,14905.18956,3,High
45,2,8626,1,0.86,4.12,18341.37354,3,High
46,2,8626,1,0.71,6.43,12297.31993,3,High
47,2,8626,1,0.83,5.88,19972.44482,3,High
48,2,8626,1,1,3,96407.6484,3,High
49,2,8626,1,1,3.23,40224.21088,3,High
50,2,8626,1,1,3.22,39811.94801,3,High
51,2,8626,1,1,3,111961.0234,3,High
52,2,8626,1,1,3.02,54213.13781,3,High
53,2,8626,1,1,3.83,42303.11549,3,High
54,2,8626,1,1,3.23,43475.86541,3,High
55,2,8626,1,0.92,4.54,28135.33484,3,High
56,2,8626,1,0.93,4.79,26475.1327,3,High
57,2,8626,1,1,3.08,58822.03309,3,High
58,2,8626,1,1,3.35,42575.04533,3,High
59,2,8626,1,1,3.25,41300.149,3,High
0,4,8663,1,0.69,7.05,5434.62001,3,High
1,4,8663,1,0.3,6.75,10504.73176,3,High
2,4,8663,1,0.84,3.7,36100.35059,3,High
3,4,8663,1,0.48,5.49,21998.54357,3,High
4,4,8663,1,0.99,4.35,28874.20768,3,High
5,4,8663,1,1,3.7,43223.31311,3,High
6,4,8663,1,1,3.63,51371.60285,3,High
7,4,8663,1,0.67,5.24,18782.2236,3,High
8,4,8663,1,0.95,4.8,30081.84644,3,High
9,4,8663,1,0.93,4.61,52410.16688,3,High
10,4,8663,1,1,3.05,94758.82941,3,High
11,4,8663,1,1,3.05,166509.4166,3,High
12,4,8663,1,1,3.14,52539.66627,3,High
13,4,8663,1,0.34,5.54,11976.1741,3,High
14,4,8663,1,0.35,5.55,12201.78389,3,High
15,4,8663,1,0.58,5.72,20205.74871,3,High
16,4,8663,1,0.58,5.6,22845.26051,3,High
17,4,8663,1,1,3.02,103304.2266,3,High
18,4,8663,1,1,3.54,36580.06289,3,High
19,4,8663,1,1,3,94086.45566,3,High
20,4,8663,1,0.84,4.69,15563.03354,3,High
21,4,8663,1,1,3.13,60855.2023,3,High
22,4,8663,1,0.97,4.21,15725.55838,3,High
23,4,8663,1,0.82,5.14,13561.8329,3,High
24,4,8663,1,1,3.64,31638.89427,3,High
25,4,8663,1,0.84,4.75,14190.45143,3,High
26,4,8663,1,0.77,4.78,14697.47055,3,High
27,4,8663,1,0.99,4.53,14254.88711,3,High
28,4,8663,1,0.99,4.02,26195.33014,3,High
29,4,8663,1,1,3.02,133765.1604,3,High
30,4,8663,1,1,3.02,129038.8382,3,High
31,4,8663,1,1,3.53,48772.53338,3,High
32,4,8663,1,0.81,5.64,17886.51424,3,High
33,4,8663,1,0.07,5.97,15513.11955,3,High
34,4,8663,1,1,3.05,68549.67857,3,High
35,4,8663,1,0.97,4.24,30247.92539,3,High
36,4,8663,1,1,3.08,71090.75895,3,High
37,4,8663,1,0.99,4.85,15486.14883,3,High
38,4,8663,1,1,3.57,47778.85361,3,High
39,4,8663,1,0.01,4.64,26565.87838,3,High
40,4,8663,1,0.99,4,13133.58915,3,High
41,4,8663,1,1,3.57,42907.47096,3,High
42,4,8663,1,1,3.19,44382.88531,3,High
43,4,8663,1,1,3.62,47498.82863,3,High
44,4,8663,1,1,3.17,45291.86551,3,High
45,4,8663,1,0.72,5.4,16142.2708,3,High
46,4,8663,1,0.99,3.83,29365.50783,3,High
47,4,8663,1,0.99,3.69,47604.96287,3,High
48,4,8663,1,1,3.03,112250.2171,3,High
49,4,8663,1,0.98,3.34,28503.58368,3,High
50,4,8663,1,0.99,3.38,34173.49578,3,High
51,4,8663,1,1,3,80902.79832,3,High
52,4,8663,1,1,3.09,58634.53961,3,High
53,4,8663,1,1,3.15,67765.62859,3,High
54,4,8663,1,1,3.09,63590.94346,3,High
55,4,8663,1,0.99,4.06,19557.96765,3,High
56,4,8663,1,0.99,4.34,17477.77853,3,High
57,4,8663,1,0.95,5.23,30132.91859,3,High
58,4,8663,1,0.27,5.78,12073.39811,3,High
59,4,8663,1,0.26,5.78,10971.31649,3,High
0,7,8737,1,0.43,6.12,7640.491709,3,High
1,7,8737,1,0.83,5.38,16266.74495,3,High
2,7,8737,1,0.98,3.26,53284.34305,3,High
3,7,8737,1,0.05,5.33,17757.06703,3,High
4,7,8737,1,0.51,5.85,20819.4885,3,High
5,7,8737,1,0.09,5.51,29284.47574,3,High
6,7,8737,1,0.59,5.19,24061.22395,3,High
7,7,8737,1,0.09,5.92,20418.29525,3,High
8,7,8737,1,1,3.04,99817.67699,3,High
9,7,8737,1,0.54,5.28,23343.06016,3,High
10,7,8737,1,1,3.43,79179.90641,3,High
11,7,8737,1,0.84,3.65,72134.83039,3,High
12,7,8737,1,0.46,5.29,18058.57774,3,High
13,7,8737,1,0.01,4.02,22212.54264,3,High
14,7,8737,1,0,3.78,22232.95607,3,High
15,7,8737,1,0.07,5.61,16454.52988,3,High
16,7,8737,1,0.09,5.61,17086.90857,3,High
17,7,8737,1,1,3.01,122272.6106,3,High
18,7,8737,1,1,3.23,57909.42607,3,High
19,7,8737,1,0.49,5.47,22983.69855,3,High
20,7,8737,1,1,3.32,49116.15531,3,High
21,7,8737,1,0.98,3.87,37814.06504,3,High
22,7,8737,1,0.9,4.37,17638.81973,3,High
23,7,8737,1,1,3.22,38328.49758,3,High
24,7,8737,1,0.1,7.01,11081.01301,3,High
25,7,8737,1,1,3.23,37055.93945,3,High
26,7,8737,1,1,3.3,38286.26506,3,High
27,7,8737,1,1,3.09,33558.91988,3,High
28,7,8737,1,0.59,4.25,22004.51557,3,High
29,7,8737,1,1,3.41,67933.69707,3,High
30,7,8737,1,0.99,3.31,70690.85844,3,High
31,7,8737,1,0.19,5.66,19105.79912,3,High
32,7,8737,1,0.05,5.9,15945.15284,3,High
33,7,8737,1,0.01,6.02,12724.66479,3,High
34,7,8737,1,0.66,4.19,29407.23084,3,High
35,7,8737,1,0.73,4.93,24348.24746,3,High
36,7,8737,1,0.57,4.17,29206.24575,3,High
37,7,8737,1,0.89,4.29,20698.78445,3,High
38,7,8737,1,0.99,3.72,47485.40207,3,High
39,7,8737,1,0.06,4.89,22964.74117,3,High
40,7,8737,1,1,3.4,22139.97938,3,High
41,7,8737,1,0.94,4.44,36159.75875,3,High
42,7,8737,1,0.8,4.71,13434.72986,3,High
43,7,8737,1,0.03,6.58,16954.96828,3,High
44,7,8737,1,0.9,4.02,28050.03094,3,High
45,7,8737,1,0.67,6.16,15621.95797,3,High
46,7,8737,1,0.04,4.93,17418.82549,3,High
47,7,8737,1,0.11,6.39,17377.79094,3,High
48,7,8737,1,1,3.32,49842.29199,3,High
49,7,8737,1,1,3.61,28272.51729,3,High
50,7,8737,1,0.98,3.74,27101.09554,3,High
51,7,8737,1,0.99,3.66,35540.19172,3,High
52,7,8737,1,0.87,4.91,22836.58882,3,High
53,7,8737,1,0.09,5.18,18083.99624,3,High
54,7,8737,1,0.96,3.99,26412.75626,3,High
55,7,8737,1,0.94,4.6,21624.53775,3,High
56,7,8737,1,0.94,4.85,19434.21441,3,High
57,7,8737,1,0.01,5.7,20724.1473,3,High
58,7,8737,1,1,3.43,38354.58412,3,High
59,7,8737,1,1,3.34,38105.08041,3,High
0,1,8741,1,0.42,5.43,7274.915293,3,High
1,1,8741,1,0.34,5.1,15211.53846,3,High
2,1,8741,1,1,3.02,118402.9604,3,High
3,1,8741,1,0,5.49,25067.51051,3,High
4,1,8741,1,0.87,4.8,20716.90521,3,High
5,1,8741,1,1,3.65,53591.51785,3,High
6,1,8741,1,0.99,3.9,33423.30316,3,High
7,1,8741,1,0,4.03,33941.50932,3,High
8,1,8741,1,0,5.91,21326.40626,3,High
9,1,8741,1,0.04,4.68,29783.06297,3,High
10,1,8741,1,0.88,5.18,32134.8123,3,High
11,1,8741,1,1,3.03,202490.71,3,High
12,1,8741,1,0.61,5.59,19209.69094,3,High
13,1,8741,1,0,4.08,16439.43835,3,High
14,1,8741,1,0.01,4.13,14994.9466,3,High
15,1,8741,1,0,5.96,21433.33211,3,High
16,1,8741,1,0,5.18,21876.52203,3,High
17,1,8741,1,1,3.01,115856.8434,3,High
18,1,8741,1,1,3.06,56884.36365,3,High
19,1,8741,1,1,3.04,109752.1763,3,High
20,1,8741,1,0.89,4.12,28864.86195,3,High
21,1,8741,1,0.87,4.21,24233.1273,3,High
22,1,8741,1,1,3.24,33010.70165,3,High
23,1,8741,1,0.07,6.92,9148.905547,3,High
24,1,8741,1,0.07,6.51,14886.58839,3,High
25,1,8741,1,0.06,6.66,12061.27896,3,High
26,1,8741,1,0.11,6.59,9816.799766,3,High
27,1,8741,1,1,3.06,41080.38447,3,High
28,1,8741,1,0.85,4.83,21209.10129,3,High
29,1,8741,1,1,3.37,80010.06723,3,High
30,1,8741,1,1,3.48,70418.6548,3,High
31,1,8741,1,0.55,6,19689.74775,3,High
32,1,8741,1,0.08,6.21,12963.77395,3,High
33,1,8741,1,0,5.87,11635.42077,3,High
34,1,8741,1,0.74,4.22,29091.62436,3,High
35,1,8741,1,0.3,6.32,18967.56254,3,High
36,1,8741,1,0.86,4.42,29033.59135,3,High
37,1,8741,1,0.12,6.41,9786.080986,3,High
38,1,8741,1,0.71,6.39,24527.72199,3,High
39,1,8741,1,0,3.9,32172.82906,3,High
40,1,8741,1,0.91,4.39,17466.06865,3,High
41,1,8741,1,0.49,5.4,18012.76617,3,High
42,1,8741,1,0.77,5.31,14302.71695,3,High
43,1,8741,1,0.74,5.58,23988.561,3,High
44,1,8741,1,0.62,5.86,14520.38752,3,High
45,1,8741,1,0,6.88,12112.5562,3,High
46,1,8741,1,0.93,4.73,18446.0278,3,High
47,1,8741,1,0.82,5.22,27726.57656,3,High
48,1,8741,1,1,3.2,55095.71469,3,High
49,1,8741,1,0.99,3.49,28968.60744,3,High
50,1,8741,1,0.99,3.68,27697.55563,3,High
51,1,8741,1,0.88,5.14,18904.97275,3,High
52,1,8741,1,0.97,4.2,25378.40492,3,High
53,1,8741,1,0.01,4.07,27217.53095,3,High
54,1,8741,1,1,3.47,27187.20722,3,High
55,1,8741,1,0.72,5.63,14531.04341,3,High
56,1,8741,1,0.73,5.5,16128.42124,3,High
57,1,8741,1,0.31,6.15,16326.77771,3,High
58,1,8741,1,0.06,6.42,13261.4501,3,High
59,1,8741,1,0.05,6.34,12158.63731,3,High
0,5,8762,1,0.25,6.01,7367.466919,3,High
1,5,8762,1,0.27,5.5,15402.08697,3,High
2,5,8762,1,0.92,4.28,20474.22683,3,High
3,5,8762,1,0.96,3.41,48805.89781,3,High
4,5,8762,1,0.01,5.45,33818.82352,3,High
5,5,8762,1,0.03,5.11,27349.60809,3,High
6,5,8762,1,1,3.34,46859.05957,3,High
7,5,8762,1,1,3.14,62885.71574,3,High
8,5,8762,1,0.17,6.03,13900.70702,3,High
9,5,8762,1,0.97,3.8,43496.80135,3,High
10,5,8762,1,0.12,4.49,32370.46686,3,High
11,5,8762,1,0.59,6.12,27325.09145,3,High
12,5,8762,1,0.26,6.81,10658.11699,3,High
13,5,8762,1,0.01,3.48,33204.73473,3,High
14,5,8762,1,0.02,3.44,35936.07959,3,High
15,5,8762,1,0.95,3.4,45705.0127,3,High
16,5,8762,1,1,3.33,46255.21637,3,High
17,5,8762,1,0.72,4.47,21208.39832,3,High
18,5,8762,1,0.99,3.66,34015.53297,3,High
19,5,8762,1,0,5.52,19181.77914,3,High
20,5,8762,1,0.37,5.51,13153.93811,3,High
21,5,8762,1,1,3.47,37090.14354,3,High
22,5,8762,1,0.38,5.29,13202.94146,3,High
23,5,8762,1,0.02,5.2,20817.84973,3,High
24,5,8762,1,0,5.22,21684.32211,3,High
25,5,8762,1,0.02,5.34,20085.25447,3,High
26,5,8762,1,0.02,4.85,19604.30099,3,High
27,5,8762,1,0.99,4.4,16936.7311,3,High
28,5,8762,1,0.21,5.97,16646.97737,3,High
29,5,8762,1,0.01,4.85,16309.36947,3,High
30,5,8762,1,0,4.86,13166.239,3,High
31,5,8762,1,0.05,4.47,27768.76828,3,High
32,5,8762,1,0,5.45,13840.73064,3,High
33,5,8762,1,0.83,4.92,19406.08168,3,High
34,5,8762,1,0.49,4.72,20404.79803,3,High
35,5,8762,1,0,3.39,47366.44199,3,High
36,5,8762,1,0.46,4.64,24386.28533,3,High
37,5,8762,1,0.78,4.29,18204.89307,3,High
38,5,8762,1,0.87,4.76,29029.25826,3,High
39,5,8762,1,0,4.42,25150.18534,3,High
40,5,8762,1,1,3.06,43513.58986,3,High
41,5,8762,1,0,4.67,26249.38119,3,High
42,5,8762,1,0.02,4.58,14654.82606,3,High
43,5,8762,1,0,4.18,27354.53752,3,High
44,5,8762,1,0.85,4.48,19142.79357,3,High
45,5,8762,1,0.25,4.78,14016.79299,3,High
46,5,8762,1,0,3.55,26677.92493,3,High
47,5,8762,1,0,5.03,22873.12656,3,High
48,5,8762,1,1,3.88,25685.65248,3,High
49,5,8762,1,0.99,3.3,38121.17076,3,High
50,5,8762,1,1,3.35,40946.76748,3,High
51,5,8762,1,0.87,3.89,26262.19245,3,High
52,5,8762,1,1,3.21,32465.33588,3,High
53,5,8762,1,0.25,4.28,19915.74414,3,High
54,5,8762,1,0.75,5.15,13820.78116,3,High
55,5,8762,1,0.79,5.3,16069.03404,3,High
56,5,8762,1,0.81,5.54,16320.61821,3,High
57,5,8762,1,0.89,4.7,29595.01691,3,High
58,5,8762,1,0.89,4.35,23884.40727,3,High
59,5,8762,1,0.85,4.68,22229.52309,3,High
0,1,8810,1,0.97,4.27,10337.26627,3,Low
1,1,8810,1,0.18,4.41,17352.75958,3,Low
2,1,8810,1,1,3,121566.3679,3,Low
3,1,8810,1,0.92,4.18,30462.32117,3,Low
4,1,8810,1,0.5,5.08,11932.73277,3,Low
5,1,8810,1,0.94,5.06,28569.60201,3,Low
6,1,8810,1,0.98,3.53,49052.65031,3,Low
7,1,8810,1,0.16,4.02,21422.87902,3,Low
8,1,8810,1,0.81,4.8,25503.79945,3,Low
9,1,8810,1,1,3.08,84249.63699,3,Low
10,1,8810,1,0.93,4.34,26455.85109,3,Low
11,1,8810,1,1,3.03,202289.98,3,Low
12,1,8810,1,0.45,5.08,14337.67111,3,Low
13,1,8810,1,0.95,4.51,16094.39627,3,Low
14,1,8810,1,0.96,4.93,16946.70434,3,Low
15,1,8810,1,0.97,4.34,35042.79631,3,Low
16,1,8810,1,0.86,4.31,31684.87111,3,Low
17,1,8810,1,1,3.14,67811.63809,3,Low
18,1,8810,1,1,3.08,56938.00688,3,Low
19,1,8810,1,1,3.02,118422.8374,3,Low
20,1,8810,1,1,3.03,71234.05746,3,Low
21,1,8810,1,1,3.33,45159.19988,3,Low
22,1,8810,1,1,3.2,35660.07895,3,Low
23,1,8810,1,0.15,5.73,11950.95834,3,Low
24,1,8810,1,0.36,5.4,12674.4154,3,Low
25,1,8810,1,0.1,6.01,13002.177,3,Low
26,1,8810,1,0.12,6.13,11382.73896,3,Low
27,1,8810,1,1,3.09,43756.74943,3,Low
28,1,8810,1,1,3.16,56509.84943,3,Low
29,1,8810,1,1,3.47,59156.795,3,Low
30,1,8810,1,0.99,3.45,59490.20188,3,Low
31,1,8810,1,1,3.93,33134.70012,3,Low
32,1,8810,1,0.53,5.9,13759.23319,3,Low
33,1,8810,1,0.09,6.65,10592.5395,3,Low
34,1,8810,1,1,3.09,63137.15996,3,Low
35,1,8810,1,1,3.34,55610.79504,3,Low
36,1,8810,1,1,3.03,61885.03459,3,Low
37,1,8810,1,0.29,7.06,8579.497832,3,Low
38,1,8810,1,0.8,4.69,22855.46795,3,Low
39,1,8810,1,0.53,5.62,13999.24815,3,Low
40,1,8810,1,1,3.13,34725.18539,3,Low
41,1,8810,1,1,3.18,53885.64598,3,Low
42,1,8810,1,0.75,4.63,12666.72751,3,Low
43,1,8810,1,0.32,5.69,15646.13662,3,Low
44,1,8810,1,1,3.07,64201.04859,3,Low
45,1,8810,1,0.99,3.66,32627.32502,3,Low
46,1,8810,1,0.55,6.4,10306.42646,3,Low
47,1,8810,1,0.64,5.21,16534.70713,3,Low
48,1,8810,1,1,3.04,60098.74514,3,Low
49,1,8810,1,1,3.06,40661.33805,3,Low
50,1,8810,1,1,3.07,41900.68877,3,Low
51,1,8810,1,0.86,5.28,21235.07299,3,Low
52,1,8810,1,0.96,3.92,25110.88594,3,Low
53,1,8810,1,1,3.14,49925.22891,3,Low
54,1,8810,1,1,3.1,31193.56477,3,Low
55,1,8810,1,1,3.11,37480.89477,3,Low
56,1,8810,1,1,3.15,36590.28688,3,Low
57,1,8810,1,0.01,4.58,23020.7754,3,Low
58,1,8810,1,1,3.49,40400.50986,3,Low
59,1,8810,1,1,3.5,39266.17545,3,Low
0,5,8814,1,0.92,4.74,9252.240322,3,Low
1,5,8814,1,0.02,4.09,33233.3725,3,Low
2,5,8814,1,1,3,79743.71805,3,Low
3,5,8814,1,1,3.01,115761.7216,3,Low
4,5,8814,1,1,3.46,41755.3649,3,Low
5,5,8814,1,0.83,4.23,25784.68602,3,Low
6,5,8814,1,1,3.01,144626.9793,3,Low
7,5,8814,1,1,3,87997.30164,3,Low
8,5,8814,1,0.99,3.39,38891.89068,3,Low
9,5,8814,1,1,3.11,74072.2632,3,Low
10,5,8814,1,1,3.04,90847.14328,3,Low
11,5,8814,1,1,3.14,79765.44688,3,Low
12,5,8814,1,1,3.26,36633.23492,3,Low
13,5,8814,1,1,3.05,67386.69738,3,Low
14,5,8814,1,1,3.03,66412.75219,3,Low
15,5,8814,1,1,3,118722.0197,3,Low
16,5,8814,1,1,3,118526.738,3,Low
17,5,8814,1,1,3,101224.4614,3,Low
18,5,8814,1,1,3.01,94213.57242,3,Low
19,5,8814,1,0.56,5.13,17054.64744,3,Low
20,5,8814,1,1,3.37,47523.30914,3,Low
21,5,8814,1,1,3.02,71907.88922,3,Low
22,5,8814,1,1,3.11,43552.31293,3,Low
23,5,8814,1,0.21,5.38,11801.09812,3,Low
24,5,8814,1,0.13,4.18,17518.48992,3,Low
25,5,8814,1,0.24,5.22,12007.08084,3,Low
26,5,8814,1,0.35,5.4,11137.33977,3,Low
27,5,8814,1,1,3.05,64404.10406,3,Low
28,5,8814,1,1,3.54,42890.83303,3,Low
29,5,8814,1,0.81,6.09,19487.72375,3,Low
30,5,8814,1,0.77,6.16,17045.39689,3,Low
31,5,8814,1,1,3.22,55529.824,3,Low
32,5,8814,1,0.93,3.61,28659.02068,3,Low
33,5,8814,1,1,3.44,40078.25695,3,Low
34,5,8814,1,1,3.13,61468.25645,3,Low
35,5,8814,1,0,3.1,58633.65348,3,Low
36,5,8814,1,1,3.11,58214.66896,3,Low
37,5,8814,1,1,3.37,40656.06037,3,Low
38,5,8814,1,1,3,93143.5448,3,Low
